@relation abalone
@attribute Sex integer [1, 3]
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings integer [1, 29]
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
1, 0.255, 0.195, 0.065, 0.08, 0.0315, 0.018, 0.027, 8
3, 0.32, 0.235, 0.09, 0.183, 0.098, 0.0335, 0.042, 7
2, 0.5, 0.4, 0.125, 0.5765, 0.2395, 0.126, 0.185, 10
3, 0.505, 0.39, 0.15, 0.685, 0.362, 0.131, 0.156, 8
1, 0.68, 0.52, 0.195, 1.4535, 0.592, 0.391, 0.4125, 10
1, 0.6, 0.495, 0.195, 1.0575, 0.384, 0.19, 0.375, 26
3, 0.37, 0.28, 0.095, 0.2655, 0.122, 0.052, 0.08, 7
1, 0.595, 0.455, 0.195, 1.3305, 0.4595, 0.3235, 0.345, 19
3, 0.46, 0.35, 0.11, 0.3945, 0.1685, 0.0865, 0.125, 9
3, 0.51, 0.405, 0.13, 0.599, 0.3065, 0.1155, 0.1485, 8
1, 0.625, 0.5, 0.14, 1.096, 0.5445, 0.2165, 0.295, 10
1, 0.625, 0.515, 0.17, 1.331, 0.5725, 0.3005, 0.361, 9
2, 0.64, 0.5, 0.15, 1.2015, 0.559, 0.231, 0.3355, 9
1, 0.645, 0.49, 0.175, 1.32, 0.6525, 0.2375, 0.3385, 11
1, 0.46, 0.375, 0.14, 0.5105, 0.192, 0.1045, 0.205, 9
1, 0.63, 0.495, 0.18, 1.31, 0.495, 0.295, 0.4695, 10
2, 0.605, 0.485, 0.16, 1.222, 0.53, 0.2575, 0.28, 13
1, 0.56, 0.42, 0.15, 0.8755, 0.44, 0.1965, 0.2315, 8
2, 0.555, 0.445, 0.175, 1.1465, 0.551, 0.244, 0.2785, 8
2, 0.45, 0.35, 0.145, 0.5425, 0.1765, 0.123, 0.175, 13
3, 0.52, 0.405, 0.14, 0.6765, 0.2865, 0.146, 0.205, 15
2, 0.575, 0.43, 0.155, 0.7955, 0.3485, 0.1925, 0.22, 9
3, 0.275, 0.2, 0.055, 0.0925, 0.038, 0.021, 0.026, 4
3, 0.335, 0.255, 0.08, 0.168, 0.079, 0.0355, 0.05, 5
2, 0.475, 0.39, 0.12, 0.5305, 0.2135, 0.1155, 0.17, 10
3, 0.415, 0.31, 0.095, 0.34, 0.181, 0.057, 0.083, 6
1, 0.565, 0.43, 0.13, 0.784, 0.3495, 0.1885, 0.213, 9
1, 0.665, 0.525, 0.165, 1.338, 0.5515, 0.3575, 0.35, 18
2, 0.595, 0.465, 0.15, 0.98, 0.4115, 0.196, 0.2255, 10
3, 0.355, 0.28, 0.1, 0.2275, 0.0935, 0.0455, 0.085, 11
1, 0.605, 0.485, 0.175, 1.145, 0.4325, 0.27, 0.405, 16
2, 0.61, 0.48, 0.19, 1.2955, 0.5215, 0.3225, 0.365, 12
1, 0.5, 0.42, 0.125, 0.62, 0.255, 0.15, 0.205, 11
2, 0.545, 0.41, 0.125, 0.6935, 0.2975, 0.146, 0.21, 11
3, 0.335, 0.26, 0.1, 0.192, 0.0785, 0.0585, 0.07, 8
2, 0.62, 0.5, 0.15, 1.293, 0.596, 0.3135, 0.354, 10
3, 0.47, 0.38, 0.125, 0.4845, 0.211, 0.1075, 0.142, 6
3, 0.47, 0.375, 0.125, 0.5225, 0.2265, 0.104, 0.162, 8
3, 0.345, 0.255, 0.095, 0.183, 0.075, 0.0385, 0.06, 6
1, 0.685, 0.53, 0.17, 1.56, 0.647, 0.383, 0.465, 11
3, 0.275, 0.2, 0.065, 0.1035, 0.0475, 0.0205, 0.03, 7
1, 0.565, 0.425, 0.135, 0.8115, 0.341, 0.1675, 0.255, 15
3, 0.47, 0.36, 0.13, 0.5225, 0.198, 0.1065, 0.165, 9
3, 0.165, 0.12, 0.05, 0.021, 0.0075, 0.0045, 0.014, 3
2, 0.62, 0.5, 0.175, 1.186, 0.4985, 0.3015, 0.35, 12
2, 0.61, 0.49, 0.17, 1.3475, 0.7045, 0.25, 0.3045, 11
1, 0.6, 0.46, 0.155, 0.6655, 0.285, 0.149, 0.269, 11
2, 0.5, 0.405, 0.15, 0.5965, 0.253, 0.126, 0.185, 12
3, 0.45, 0.35, 0.13, 0.547, 0.245, 0.1405, 0.1405, 8
2, 0.55, 0.425, 0.145, 0.797, 0.297, 0.15, 0.265, 9
1, 0.535, 0.435, 0.14, 0.874, 0.3735, 0.229, 0.2195, 8
1, 0.64, 0.51, 0.19, 1.613, 0.6215, 0.361, 0.47, 14
2, 0.66, 0.53, 0.18, 1.5175, 0.7765, 0.302, 0.401, 10
2, 0.615, 0.475, 0.155, 1.027, 0.447, 0.25, 0.285, 9
2, 0.52, 0.375, 0.135, 0.5375, 0.221, 0.117, 0.17, 8
1, 0.635, 0.48, 0.145, 1.181, 0.665, 0.229, 0.225, 10
2, 0.645, 0.52, 0.18, 1.285, 0.5775, 0.352, 0.317, 9
1, 0.575, 0.45, 0.165, 0.9215, 0.3275, 0.225, 0.256, 12
1, 0.235, 0.16, 0.06, 0.0545, 0.0265, 0.0095, 0.015, 4
3, 0.395, 0.295, 0.095, 0.2725, 0.115, 0.0625, 0.085, 8
1, 0.62, 0.495, 0.175, 1.806, 0.643, 0.3285, 0.725, 17
3, 0.375, 0.28, 0.08, 0.2025, 0.0825, 0.048, 0.065, 8
2, 0.5, 0.4, 0.125, 0.6675, 0.261, 0.1315, 0.22, 10
3, 0.495, 0.375, 0.115, 0.5755, 0.31, 0.1145, 0.1395, 8
2, 0.61, 0.485, 0.15, 1.2405, 0.6025, 0.2915, 0.3085, 12
1, 0.425, 0.35, 0.105, 0.393, 0.13, 0.063, 0.165, 9
1, 0.61, 0.47, 0.16, 1.022, 0.449, 0.2345, 0.2945, 9
1, 0.62, 0.5, 0.165, 1.307, 0.6355, 0.2545, 0.315, 9
1, 0.57, 0.44, 0.175, 0.9415, 0.3805, 0.2285, 0.283, 9
2, 0.705, 0.53, 0.17, 1.564, 0.612, 0.394, 0.44, 10
1, 0.495, 0.39, 0.15, 0.853, 0.3285, 0.189, 0.27, 14
1, 0.43, 0.335, 0.115, 0.406, 0.166, 0.0935, 0.135, 8
3, 0.375, 0.28, 0.08, 0.2345, 0.1125, 0.0455, 0.067, 6
2, 0.375, 0.29, 0.08, 0.282, 0.1405, 0.0725, 0.08, 7
1, 0.565, 0.44, 0.175, 1.122, 0.393, 0.2, 0.375, 20
1, 0.68, 0.515, 0.17, 1.6115, 0.8415, 0.306, 0.395, 11
3, 0.37, 0.29, 0.08, 0.2545, 0.108, 0.0565, 0.07, 6
3, 0.465, 0.36, 0.105, 0.452, 0.22, 0.159, 0.1035, 9
1, 0.665, 0.535, 0.195, 1.606, 0.5755, 0.388, 0.48, 14
1, 0.65, 0.525, 0.19, 1.3685, 0.5975, 0.296, 0.4, 11
2, 0.525, 0.4, 0.13, 0.6995, 0.3115, 0.131, 0.223, 9
2, 0.63, 0.48, 0.165, 1.2615, 0.5505, 0.277, 0.3885, 10
1, 0.515, 0.38, 0.135, 0.6615, 0.2875, 0.2095, 0.155, 10
2, 0.465, 0.39, 0.14, 0.5555, 0.213, 0.1075, 0.215, 15
1, 0.715, 0.545, 0.18, 1.7405, 0.871, 0.347, 0.449, 10
2, 0.575, 0.46, 0.165, 0.9575, 0.4815, 0.1945, 0.236, 10
1, 0.495, 0.395, 0.135, 0.6335, 0.3035, 0.1295, 0.1495, 8
3, 0.575, 0.45, 0.135, 0.807, 0.3615, 0.176, 0.254, 10
2, 0.565, 0.45, 0.165, 0.9765, 0.322, 0.244, 0.37, 12
1, 0.51, 0.4, 0.14, 0.6515, 0.2455, 0.1665, 0.185, 10
1, 0.585, 0.47, 0.165, 1.409, 0.8, 0.229, 0.295, 10
1, 0.65, 0.525, 0.185, 1.488, 0.665, 0.337, 0.378, 11
2, 0.66, 0.535, 0.205, 1.4415, 0.5925, 0.2775, 0.49, 10
1, 0.53, 0.405, 0.15, 0.8315, 0.352, 0.187, 0.2525, 10
1, 0.62, 0.49, 0.16, 1.035, 0.44, 0.2525, 0.285, 11
3, 0.545, 0.435, 0.135, 0.7715, 0.372, 0.148, 0.227, 8
1, 0.58, 0.465, 0.16, 1.0345, 0.315, 0.26, 0.3635, 12
1, 0.585, 0.45, 0.175, 1.1275, 0.4925, 0.262, 0.335, 11
3, 0.485, 0.375, 0.11, 0.464, 0.2015, 0.09, 0.149, 8
3, 0.36, 0.275, 0.095, 0.217, 0.084, 0.0435, 0.09, 7
2, 0.64, 0.515, 0.165, 1.3115, 0.4945, 0.2555, 0.41, 10
2, 0.55, 0.465, 0.15, 1.082, 0.3575, 0.194, 0.19, 14
3, 0.265, 0.195, 0.055, 0.084, 0.0365, 0.0175, 0.025, 7
1, 0.475, 0.36, 0.14, 0.5135, 0.241, 0.1045, 0.155, 8
3, 0.58, 0.49, 0.195, 1.3165, 0.5305, 0.254, 0.41, 18
1, 0.675, 0.515, 0.15, 1.312, 0.556, 0.2845, 0.4115, 11
3, 0.405, 0.31, 0.095, 0.3425, 0.1785, 0.064, 0.0855, 8
3, 0.33, 0.225, 0.075, 0.187, 0.0945, 0.0395, 0.0425, 7
2, 0.57, 0.435, 0.14, 0.8085, 0.3235, 0.183, 0.22, 16
2, 0.575, 0.445, 0.14, 0.941, 0.3845, 0.252, 0.285, 9
1, 0.615, 0.505, 0.165, 1.34, 0.5315, 0.2815, 0.41, 12
1, 0.4, 0.29, 0.115, 0.2795, 0.1115, 0.0575, 0.075, 9
1, 0.43, 0.345, 0.115, 0.3045, 0.0925, 0.055, 0.12, 11
2, 0.545, 0.425, 0.125, 0.768, 0.294, 0.1495, 0.26, 16
2, 0.6, 0.47, 0.17, 1.0805, 0.4995, 0.2245, 0.3205, 9
2, 0.62, 0.475, 0.16, 1.3245, 0.6865, 0.233, 0.3275, 9
3, 0.45, 0.33, 0.1, 0.411, 0.1945, 0.1, 0.098, 6
2, 0.605, 0.505, 0.18, 1.434, 0.7285, 0.264, 0.431, 11
2, 0.655, 0.51, 0.16, 1.092, 0.396, 0.2825, 0.37, 14
2, 0.53, 0.41, 0.145, 0.8255, 0.375, 0.204, 0.245, 9
2, 0.655, 0.46, 0.16, 1.494, 0.6895, 0.331, 0.1825, 9
3, 0.295, 0.215, 0.085, 0.128, 0.049, 0.034, 0.04, 6
1, 0.37, 0.28, 0.1, 0.252, 0.1065, 0.0595, 0.074, 8
1, 0.64, 0.515, 0.165, 1.369, 0.632, 0.3415, 0.358, 10
1, 0.57, 0.455, 0.15, 0.96, 0.387, 0.2385, 0.275, 11
3, 0.57, 0.445, 0.145, 0.7405, 0.306, 0.172, 0.1825, 12
1, 0.65, 0.51, 0.16, 1.3835, 0.6385, 0.2905, 0.3665, 9
3, 0.435, 0.325, 0.12, 0.3995, 0.1815, 0.061, 0.1125, 8
2, 0.385, 0.315, 0.11, 0.286, 0.1225, 0.0635, 0.0835, 10
2, 0.525, 0.42, 0.16, 0.756, 0.2745, 0.173, 0.275, 9
1, 0.645, 0.5, 0.18, 1.461, 0.5985, 0.2425, 0.439, 11
2, 0.575, 0.45, 0.135, 0.8285, 0.362, 0.1655, 0.236, 10
3, 0.485, 0.365, 0.125, 0.426, 0.163, 0.0965, 0.151, 8
3, 0.35, 0.25, 0.07, 0.1605, 0.0715, 0.0335, 0.046, 6
3, 0.455, 0.345, 0.105, 0.4005, 0.164, 0.0755, 0.126, 8
3, 0.405, 0.315, 0.105, 0.347, 0.1605, 0.0785, 0.1, 9
2, 0.63, 0.515, 0.16, 1.336, 0.553, 0.3205, 0.35, 11
2, 0.525, 0.4, 0.115, 0.6295, 0.2555, 0.144, 0.18, 11
3, 0.295, 0.22, 0.085, 0.1285, 0.0585, 0.027, 0.0365, 5
3, 0.28, 0.215, 0.07, 0.124, 0.063, 0.0215, 0.03, 6
3, 0.44, 0.355, 0.12, 0.495, 0.231, 0.11, 0.125, 7
2, 0.61, 0.46, 0.145, 1.1185, 0.478, 0.2945, 0.2985, 10
3, 0.3, 0.225, 0.075, 0.1345, 0.057, 0.028, 0.044, 5
2, 0.525, 0.415, 0.17, 0.8325, 0.2755, 0.1685, 0.31, 13
1, 0.535, 0.42, 0.165, 0.9195, 0.3355, 0.1985, 0.26, 16
2, 0.575, 0.465, 0.195, 0.9965, 0.417, 0.247, 0.47, 8
3, 0.46, 0.36, 0.14, 0.447, 0.161, 0.087, 0.16, 9
3, 0.36, 0.27, 0.09, 0.2075, 0.098, 0.039, 0.062, 6
3, 0.5, 0.375, 0.145, 0.5795, 0.239, 0.1375, 0.185, 9
2, 0.65, 0.525, 0.19, 1.385, 0.8875, 0.3095, 0.405, 11
3, 0.32, 0.245, 0.08, 0.1585, 0.0635, 0.0325, 0.05, 13
2, 0.66, 0.495, 0.21, 1.548, 0.724, 0.3525, 0.3925, 10
2, 0.53, 0.425, 0.13, 0.717, 0.2115, 0.166, 0.255, 13
3, 0.355, 0.27, 0.1, 0.216, 0.083, 0.037, 0.075, 10
3, 0.54, 0.425, 0.135, 0.686, 0.3475, 0.1545, 0.213, 8
2, 0.455, 0.35, 0.125, 0.4485, 0.1585, 0.102, 0.1335, 16
2, 0.6, 0.45, 0.14, 0.869, 0.3425, 0.195, 0.291, 11
1, 0.62, 0.51, 0.175, 1.2815, 0.5715, 0.2385, 0.39, 10
3, 0.555, 0.43, 0.15, 0.783, 0.345, 0.1755, 0.247, 9
3, 0.17, 0.125, 0.055, 0.0235, 0.009, 0.0055, 0.008, 6
3, 0.335, 0.255, 0.085, 0.1785, 0.071, 0.0405, 0.055, 9
1, 0.405, 0.31, 0.1, 0.385, 0.173, 0.0915, 0.11, 7
2, 0.4, 0.305, 0.16, 0.368, 0.173, 0.0705, 0.105, 7
1, 0.335, 0.265, 0.105, 0.222, 0.0935, 0.056, 0.075, 7
2, 0.665, 0.52, 0.165, 1.6885, 0.7295, 0.407, 0.4265, 11
2, 0.49, 0.365, 0.145, 0.6345, 0.1995, 0.1625, 0.22, 10
3, 0.445, 0.33, 0.1, 0.437, 0.163, 0.0755, 0.17, 13
2, 0.4, 0.325, 0.12, 0.3185, 0.134, 0.0565, 0.095, 8
2, 0.585, 0.46, 0.17, 1.0835, 0.3745, 0.326, 0.325, 14
2, 0.645, 0.49, 0.16, 1.1665, 0.4935, 0.3155, 0.299, 9
1, 0.575, 0.455, 0.185, 1.156, 0.5525, 0.243, 0.295, 13
1, 0.57, 0.45, 0.155, 1.1935, 0.513, 0.21, 0.343, 10
1, 0.635, 0.515, 0.165, 1.229, 0.5055, 0.2975, 0.3535, 10
2, 0.655, 0.49, 0.16, 1.204, 0.5455, 0.2615, 0.3225, 9
1, 0.615, 0.47, 0.145, 1.0285, 0.4435, 0.2825, 0.285, 11
3, 0.485, 0.38, 0.125, 0.5215, 0.2215, 0.118, 0.16, 8
1, 0.6, 0.465, 0.18, 1.193, 0.5145, 0.315, 0.3055, 8
2, 0.49, 0.38, 0.145, 0.6725, 0.249, 0.181, 0.21, 10
3, 0.34, 0.26, 0.09, 0.179, 0.076, 0.0525, 0.055, 6
1, 0.465, 0.36, 0.105, 0.488, 0.188, 0.0845, 0.19, 10
2, 0.575, 0.465, 0.14, 0.958, 0.442, 0.1815, 0.2705, 9
3, 0.53, 0.395, 0.115, 0.475, 0.2025, 0.101, 0.148, 8
