@relation abalone
@attribute Sex integer [1, 3]
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings integer [1, 29]
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
3, 0.52, 0.38, 0.135, 0.5395, 0.2295, 0.133, 0.157, 8
2, 0.57, 0.455, 0.165, 1.0595, 0.44, 0.2195, 0.285, 14
1, 0.71, 0.555, 0.195, 1.9485, 0.9455, 0.3765, 0.495, 12
2, 0.7, 0.575, 0.17, 1.31, 0.5095, 0.314, 0.42, 14
3, 0.37, 0.27, 0.095, 0.2175, 0.097, 0.046, 0.065, 6
2, 0.58, 0.46, 0.175, 1.165, 0.65, 0.2205, 0.3055, 9
3, 0.35, 0.265, 0.08, 0.2, 0.09, 0.042, 0.06, 7
1, 0.645, 0.505, 0.15, 1.1605, 0.519, 0.2615, 0.335, 10
2, 0.78, 0.63, 0.215, 2.657, 1.488, 0.4985, 0.586, 11
2, 0.71, 0.565, 0.195, 1.817, 0.785, 0.492, 0.49, 11
2, 0.54, 0.44, 0.16, 1.0905, 0.391, 0.2295, 0.355, 15
2, 0.585, 0.415, 0.155, 0.6985, 0.3, 0.146, 0.195, 12
3, 0.56, 0.44, 0.14, 0.825, 0.402, 0.139, 0.245, 10
1, 0.68, 0.54, 0.19, 1.623, 0.7165, 0.354, 0.4715, 12
2, 0.44, 0.34, 0.135, 0.3975, 0.1505, 0.0945, 0.135, 8
3, 0.47, 0.37, 0.11, 0.5555, 0.25, 0.115, 0.163, 8
1, 0.545, 0.435, 0.165, 0.9955, 0.3245, 0.2665, 0.325, 19
2, 0.675, 0.545, 0.195, 1.7345, 0.6845, 0.3695, 0.605, 20
3, 0.575, 0.445, 0.17, 0.8015, 0.3475, 0.1465, 0.25, 9
3, 0.58, 0.42, 0.14, 0.701, 0.3285, 0.102, 0.2255, 9
2, 0.35, 0.275, 0.065, 0.205, 0.0745, 0.0465, 0.07, 10
1, 0.69, 0.55, 0.2, 1.8465, 0.732, 0.472, 0.57, 19
2, 0.625, 0.475, 0.175, 1.1435, 0.4755, 0.2475, 0.349, 10
2, 0.66, 0.5, 0.165, 1.1905, 0.4585, 0.298, 0.37, 12
1, 0.345, 0.27, 0.09, 0.195, 0.078, 0.0455, 0.059, 9
2, 0.57, 0.445, 0.155, 0.733, 0.282, 0.159, 0.235, 14
1, 0.7, 0.565, 0.18, 1.751, 0.895, 0.3355, 0.446, 9
1, 0.565, 0.445, 0.145, 0.9255, 0.4345, 0.212, 0.2475, 9
2, 0.61, 0.47, 0.165, 1.1785, 0.566, 0.2785, 0.294, 11
1, 0.345, 0.255, 0.09, 0.2005, 0.094, 0.0295, 0.063, 9
2, 0.53, 0.385, 0.125, 0.6695, 0.289, 0.151, 0.18, 10
3, 0.65, 0.525, 0.18, 1.626, 0.597, 0.3445, 0.53, 18
3, 0.625, 0.485, 0.16, 1.15, 0.5255, 0.257, 0.3315, 11
1, 0.6, 0.51, 0.185, 1.285, 0.6095, 0.2745, 0.315, 9
1, 0.53, 0.415, 0.12, 0.706, 0.3355, 0.1635, 0.1345, 9
1, 0.535, 0.405, 0.185, 0.8345, 0.3175, 0.1725, 0.29, 16
3, 0.625, 0.465, 0.155, 0.972, 0.404, 0.1845, 0.35, 14
3, 0.5, 0.38, 0.155, 0.6675, 0.2745, 0.156, 0.18, 12
1, 0.6, 0.475, 0.23, 1.157, 0.522, 0.2235, 0.36, 11
3, 0.55, 0.425, 0.145, 0.89, 0.4325, 0.171, 0.236, 10
3, 0.41, 0.325, 0.105, 0.361, 0.1605, 0.0665, 0.103, 8
2, 0.675, 0.51, 0.15, 1.1965, 0.475, 0.304, 0.386, 11
1, 0.62, 0.48, 0.15, 1.266, 0.6285, 0.2575, 0.309, 12
2, 0.655, 0.455, 0.17, 1.2895, 0.587, 0.3165, 0.3415, 11
3, 0.175, 0.125, 0.05, 0.0235, 0.008, 0.0035, 0.008, 5
2, 0.655, 0.5, 0.205, 1.528, 0.6215, 0.3725, 0.4535, 11
3, 0.62, 0.48, 0.18, 1.1305, 0.5285, 0.2655, 0.306, 12
1, 0.52, 0.4, 0.12, 0.58, 0.234, 0.1315, 0.185, 8
3, 0.45, 0.365, 0.125, 0.462, 0.2135, 0.0985, 0.1315, 8
1, 0.58, 0.43, 0.125, 0.9115, 0.446, 0.2075, 0.121, 10
3, 0.505, 0.405, 0.13, 0.599, 0.2245, 0.1175, 0.225, 11
1, 0.32, 0.245, 0.075, 0.1555, 0.0585, 0.038, 0.049, 11
1, 0.56, 0.455, 0.155, 0.797, 0.34, 0.19, 0.2425, 11
3, 0.57, 0.42, 0.13, 0.7745, 0.3535, 0.1505, 0.2365, 9
3, 0.52, 0.38, 0.125, 0.5545, 0.288, 0.1295, 0.167, 8
1, 0.67, 0.51, 0.18, 1.68, 0.926, 0.2975, 0.3935, 13
2, 0.62, 0.51, 0.205, 1.3475, 0.4775, 0.2565, 0.48, 14
3, 0.41, 0.325, 0.11, 0.326, 0.1325, 0.075, 0.101, 8
1, 0.575, 0.455, 0.155, 1.013, 0.4685, 0.2085, 0.295, 11
2, 0.625, 0.49, 0.175, 1.233, 0.5565, 0.247, 0.365, 11
2, 0.575, 0.42, 0.135, 0.857, 0.461, 0.147, 0.2125, 10
2, 0.62, 0.5, 0.17, 1.148, 0.5475, 0.22, 0.3315, 10
1, 0.65, 0.51, 0.175, 1.155, 0.4955, 0.2025, 0.385, 12
1, 0.475, 0.36, 0.1, 0.4285, 0.1965, 0.099, 0.112, 7
3, 0.41, 0.335, 0.105, 0.3305, 0.1405, 0.064, 0.105, 7
3, 0.44, 0.33, 0.135, 0.4095, 0.163, 0.1005, 0.119, 6
2, 0.47, 0.36, 0.11, 0.4965, 0.237, 0.127, 0.13, 6
3, 0.415, 0.315, 0.1, 0.3645, 0.1765, 0.0795, 0.095, 8
1, 0.525, 0.4, 0.14, 0.7325, 0.334, 0.1575, 0.17, 11
1, 0.65, 0.525, 0.185, 1.622, 0.6645, 0.3225, 0.477, 10
2, 0.56, 0.44, 0.14, 0.9285, 0.3825, 0.188, 0.3, 11
2, 0.58, 0.46, 0.12, 0.9935, 0.4625, 0.2385, 0.28, 11
1, 0.575, 0.435, 0.14, 0.8455, 0.401, 0.191, 0.222, 9
1, 0.585, 0.48, 0.185, 1.04, 0.434, 0.265, 0.285, 10
3, 0.45, 0.335, 0.105, 0.362, 0.1575, 0.0795, 0.1095, 7
3, 0.55, 0.415, 0.135, 0.8095, 0.2985, 0.2015, 0.28, 12
3, 0.375, 0.27, 0.085, 0.218, 0.0945, 0.039, 0.07, 7
2, 0.6, 0.475, 0.18, 1.1805, 0.4345, 0.2475, 0.425, 19
2, 0.595, 0.455, 0.16, 1.04, 0.452, 0.2655, 0.288, 9
1, 0.66, 0.545, 0.185, 1.32, 0.5305, 0.2635, 0.455, 16
2, 0.61, 0.48, 0.175, 1.0675, 0.391, 0.216, 0.42, 15
3, 0.37, 0.28, 0.095, 0.2865, 0.1505, 0.069, 0.0795, 7
3, 0.44, 0.345, 0.12, 0.487, 0.1965, 0.108, 0.16, 14
2, 0.64, 0.515, 0.205, 1.5335, 0.6635, 0.3345, 0.4025, 9
2, 0.515, 0.435, 0.17, 0.631, 0.2765, 0.111, 0.216, 12
3, 0.535, 0.45, 0.135, 0.728, 0.2845, 0.1845, 0.265, 9
3, 0.47, 0.355, 0.12, 0.393, 0.167, 0.0885, 0.115, 8
1, 0.525, 0.425, 0.12, 0.8665, 0.2825, 0.176, 0.29, 18
3, 0.66, 0.525, 0.18, 1.6935, 0.6025, 0.4005, 0.42, 15
2, 0.445, 0.33, 0.105, 0.4525, 0.18, 0.103, 0.123, 9
3, 0.595, 0.46, 0.15, 0.8335, 0.377, 0.1925, 0.235, 8
2, 0.615, 0.5, 0.175, 1.377, 0.5585, 0.33, 0.292, 12
1, 0.685, 0.535, 0.175, 1.432, 0.637, 0.247, 0.46, 11
3, 0.31, 0.225, 0.07, 0.1055, 0.435, 0.015, 0.04, 5
3, 0.55, 0.425, 0.135, 0.656, 0.257, 0.17, 0.203, 10
3, 0.55, 0.425, 0.15, 0.806, 0.376, 0.171, 0.245, 14
2, 0.645, 0.525, 0.19, 1.8085, 0.7035, 0.3885, 0.395, 18
3, 0.47, 0.345, 0.115, 0.4885, 0.2005, 0.108, 0.166, 11
3, 0.43, 0.33, 0.095, 0.32, 0.118, 0.065, 0.123, 7
3, 0.535, 0.45, 0.155, 0.8075, 0.3655, 0.148, 0.2595, 10
3, 0.545, 0.405, 0.13, 0.658, 0.327, 0.1445, 0.174, 8
1, 0.57, 0.465, 0.125, 0.849, 0.3785, 0.1765, 0.24, 15
1, 0.585, 0.455, 0.225, 1.055, 0.3815, 0.221, 0.365, 15
1, 0.655, 0.55, 0.18, 1.274, 0.586, 0.281, 0.365, 10
2, 0.465, 0.38, 0.135, 0.579, 0.208, 0.1095, 0.22, 14
3, 0.485, 0.385, 0.13, 0.568, 0.2505, 0.178, 0.154, 7
2, 0.655, 0.54, 0.175, 1.5585, 0.7285, 0.402, 0.385, 11
3, 0.47, 0.355, 0.12, 0.3685, 0.126, 0.0835, 0.1365, 6
2, 0.575, 0.45, 0.17, 1.0475, 0.3775, 0.1705, 0.385, 18
3, 0.385, 0.305, 0.095, 0.252, 0.0915, 0.055, 0.09, 14
1, 0.475, 0.37, 0.125, 0.649, 0.347, 0.136, 0.142, 8
1, 0.665, 0.525, 0.18, 1.429, 0.6715, 0.29, 0.4, 12
3, 0.28, 0.12, 0.075, 0.117, 0.0455, 0.029, 0.0345, 4
3, 0.22, 0.16, 0.05, 0.049, 0.0215, 0.01, 0.015, 4
1, 0.72, 0.565, 0.2, 2.1055, 1.017, 0.363, 0.494, 12
2, 0.55, 0.43, 0.15, 0.655, 0.2635, 0.122, 0.221, 8
3, 0.235, 0.175, 0.055, 0.067, 0.027, 0.0125, 0.018, 6
2, 0.4, 0.3, 0.115, 0.3025, 0.1335, 0.0465, 0.0935, 8
3, 0.255, 0.185, 0.06, 0.0925, 0.039, 0.021, 0.025, 6
2, 0.65, 0.51, 0.155, 1.189, 0.483, 0.278, 0.3645, 13
3, 0.395, 0.31, 0.085, 0.317, 0.153, 0.0505, 0.0935, 7
1, 0.605, 0.47, 0.18, 1.1405, 0.3755, 0.2805, 0.385, 15
1, 0.485, 0.37, 0.155, 0.968, 0.419, 0.2455, 0.2365, 9
1, 0.565, 0.44, 0.115, 0.9185, 0.404, 0.1785, 0.29, 11
1, 0.61, 0.47, 0.15, 1.1625, 0.565, 0.258, 0.3085, 11
1, 0.58, 0.45, 0.16, 0.8675, 0.3935, 0.221, 0.215, 9
3, 0.54, 0.39, 0.125, 0.6255, 0.2525, 0.158, 0.19, 8
1, 0.52, 0.4, 0.105, 0.872, 0.4515, 0.1615, 0.1985, 9
2, 0.56, 0.455, 0.16, 0.967, 0.4525, 0.207, 0.274, 9
2, 0.595, 0.5, 0.18, 1.053, 0.4405, 0.192, 0.39, 13
2, 0.43, 0.325, 0.12, 0.445, 0.165, 0.0995, 0.155, 8
2, 0.465, 0.35, 0.135, 0.6265, 0.259, 0.1445, 0.175, 8
2, 0.55, 0.415, 0.18, 1.1655, 0.502, 0.301, 0.311, 9
1, 0.595, 0.46, 0.155, 1.03, 0.4275, 0.207, 0.3305, 10
2, 0.57, 0.425, 0.13, 0.782, 0.3695, 0.1745, 0.1965, 8
2, 0.71, 0.54, 0.205, 1.5805, 0.802, 0.287, 0.435, 10
1, 0.75, 0.595, 0.205, 2.2205, 1.083, 0.421, 0.63, 12
1, 0.63, 0.485, 0.145, 1.062, 0.5065, 0.1785, 0.3365, 12
1, 0.655, 0.525, 0.185, 1.259, 0.487, 0.2215, 0.445, 20
1, 0.73, 0.595, 0.23, 2.8255, 1.1465, 0.419, 0.897, 17
1, 0.465, 0.355, 0.105, 0.4795, 0.227, 0.124, 0.125, 8
3, 0.285, 0.22, 0.065, 0.096, 0.0405, 0.0205, 0.03, 5
3, 0.46, 0.36, 0.1, 0.4635, 0.2325, 0.093, 0.115, 7
3, 0.32, 0.24, 0.085, 0.131, 0.0615, 0.0265, 0.038, 6
1, 0.6, 0.47, 0.155, 1.036, 0.4375, 0.196, 0.325, 20
3, 0.55, 0.42, 0.13, 0.636, 0.294, 0.144, 0.1755, 8
2, 0.565, 0.45, 0.195, 1.0035, 0.406, 0.2505, 0.285, 15
1, 0.635, 0.51, 0.21, 1.598, 0.6535, 0.2835, 0.58, 15
3, 0.295, 0.23, 0.08, 0.1625, 0.065, 0.05, 0.0385, 5
3, 0.505, 0.385, 0.12, 0.6005, 0.239, 0.142, 0.185, 7
3, 0.545, 0.43, 0.15, 0.7285, 0.302, 0.1315, 0.2545, 10
3, 0.54, 0.415, 0.155, 0.702, 0.322, 0.167, 0.19, 10
2, 0.615, 0.475, 0.17, 1.055, 0.543, 0.246, 0.2345, 9
1, 0.735, 0.585, 0.185, 2.124, 0.952, 0.55, 0.5, 11
2, 0.575, 0.46, 0.185, 1.094, 0.4485, 0.217, 0.345, 15
3, 0.485, 0.38, 0.14, 0.673, 0.2175, 0.13, 0.195, 18
3, 0.375, 0.28, 0.1, 0.2565, 0.1165, 0.0585, 0.0725, 12
1, 0.565, 0.45, 0.14, 1.0055, 0.3785, 0.244, 0.265, 12
2, 0.73, 0.555, 0.18, 1.6895, 0.6555, 0.1965, 0.4935, 10
1, 0.47, 0.375, 0.13, 0.5795, 0.2145, 0.164, 0.195, 13
2, 0.69, 0.58, 0.195, 1.658, 0.708, 0.3615, 0.4715, 10
1, 0.625, 0.495, 0.185, 1.3835, 0.7105, 0.3005, 0.345, 11
3, 0.155, 0.105, 0.05, 0.0175, 0.005, 0.0035, 0.005, 4
1, 0.665, 0.525, 0.16, 1.363, 0.629, 0.279, 0.34, 8
1, 0.385, 0.275, 0.115, 0.2685, 0.0975, 0.0825, 0.085, 8
1, 0.52, 0.465, 0.15, 0.9505, 0.456, 0.199, 0.255, 8
2, 0.49, 0.39, 0.135, 0.59, 0.215, 0.125, 0.1845, 12
3, 0.575, 0.43, 0.13, 0.7425, 0.2895, 0.2005, 0.22, 8
1, 0.505, 0.4, 0.125, 0.77, 0.2735, 0.159, 0.255, 13
2, 0.55, 0.435, 0.14, 0.745, 0.347, 0.174, 0.2265, 9
3, 0.375, 0.285, 0.09, 0.237, 0.106, 0.0395, 0.08, 8
1, 0.595, 0.45, 0.14, 0.838, 0.3965, 0.194, 0.217, 10
2, 0.34, 0.255, 0.085, 0.204, 0.097, 0.021, 0.05, 6
1, 0.62, 0.465, 0.145, 0.911, 0.375, 0.2145, 0.278, 10
3, 0.255, 0.185, 0.065, 0.074, 0.0305, 0.0165, 0.02, 4
1, 0.635, 0.51, 0.155, 1.156, 0.428, 0.289, 0.315, 18
1, 0.59, 0.5, 0.15, 1.142, 0.485, 0.265, 0.345, 9
1, 0.67, 0.505, 0.16, 1.2585, 0.6255, 0.311, 0.308, 12
2, 0.73, 0.58, 0.19, 1.7375, 0.6785, 0.4345, 0.52, 11
1, 0.635, 0.51, 0.155, 0.986, 0.405, 0.2255, 0.31, 10
3, 0.49, 0.37, 0.11, 0.538, 0.271, 0.1035, 0.139, 8
1, 0.63, 0.49, 0.19, 1.1775, 0.4935, 0.3365, 0.285, 11
3, 0.48, 0.355, 0.125, 0.494, 0.2385, 0.0835, 0.15, 9
