@relation abalone
@attribute Sex integer [1, 3]
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings integer [1, 29]
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
2, 0.665, 0.505, 0.16, 1.2915, 0.631, 0.2925, 0.32, 11
3, 0.525, 0.385, 0.13, 0.607, 0.2355, 0.125, 0.195, 8
1, 0.635, 0.495, 0.155, 1.3635, 0.583, 0.2985, 0.295, 10
2, 0.37, 0.275, 0.08, 0.227, 0.093, 0.0625, 0.07, 8
3, 0.395, 0.305, 0.105, 0.284, 0.1135, 0.0595, 0.0945, 8
2, 0.645, 0.55, 0.175, 1.2915, 0.57, 0.3045, 0.33, 14
3, 0.46, 0.37, 0.11, 0.3965, 0.1485, 0.0855, 0.1455, 8
1, 0.575, 0.44, 0.185, 1.025, 0.5075, 0.2245, 0.2485, 10
1, 0.645, 0.51, 0.165, 1.403, 0.5755, 0.2515, 0.4545, 11
2, 0.64, 0.51, 0.2, 1.3905, 0.61, 0.3315, 0.41, 12
3, 0.545, 0.43, 0.14, 0.772, 0.289, 0.19, 0.2615, 8
3, 0.315, 0.23, 0.08, 0.1375, 0.0545, 0.031, 0.0445, 5
3, 0.415, 0.32, 0.115, 0.3045, 0.1215, 0.0735, 0.094, 7
3, 0.46, 0.34, 0.09, 0.384, 0.1795, 0.068, 0.11, 8
2, 0.7, 0.56, 0.175, 1.6605, 0.8605, 0.3275, 0.398, 11
2, 0.635, 0.485, 0.155, 1.073, 0.467, 0.1975, 0.35, 11
2, 0.505, 0.38, 0.145, 0.651, 0.2935, 0.19, 0.17, 12
2, 0.41, 0.32, 0.115, 0.387, 0.165, 0.1005, 0.0985, 11
3, 0.54, 0.42, 0.14, 0.74, 0.3595, 0.159, 0.1985, 8
3, 0.425, 0.32, 0.1, 0.3055, 0.126, 0.06, 0.106, 7
1, 0.57, 0.46, 0.17, 0.9035, 0.4075, 0.1935, 0.214, 7
1, 0.67, 0.52, 0.19, 1.6385, 0.8115, 0.369, 0.391, 9
1, 0.585, 0.465, 0.15, 0.98, 0.4315, 0.2545, 0.247, 9
2, 0.65, 0.5, 0.16, 1.3825, 0.702, 0.304, 0.3195, 9
2, 0.44, 0.34, 0.13, 0.4195, 0.153, 0.1155, 0.13, 10
1, 0.695, 0.55, 0.205, 2.173, 1.133, 0.4665, 0.496, 10
3, 0.37, 0.29, 0.09, 0.2445, 0.089, 0.0655, 0.075, 7
1, 0.63, 0.455, 0.15, 1.1315, 0.481, 0.2745, 0.305, 9
3, 0.29, 0.21, 0.065, 0.097, 0.0375, 0.022, 0.03, 6
1, 0.63, 0.49, 0.17, 1.1745, 0.5255, 0.273, 0.339, 11
1, 0.56, 0.44, 0.16, 0.8645, 0.3305, 0.2075, 0.26, 10
2, 0.62, 0.52, 0.225, 1.1835, 0.378, 0.27, 0.395, 23
1, 0.625, 0.485, 0.16, 1.2135, 0.631, 0.2235, 0.302, 9
1, 0.51, 0.415, 0.145, 0.751, 0.3295, 0.1835, 0.203, 8
1, 0.545, 0.45, 0.16, 0.8615, 0.2925, 0.1545, 0.365, 16
2, 0.53, 0.42, 0.13, 1.001, 0.34, 0.226, 0.265, 17
2, 0.69, 0.53, 0.17, 1.5535, 0.7945, 0.3485, 0.3695, 9
2, 0.685, 0.54, 0.215, 1.7025, 0.664, 0.3655, 0.4735, 14
2, 0.625, 0.48, 0.2, 1.3235, 0.6075, 0.3055, 0.355, 9
1, 0.645, 0.515, 0.185, 1.4605, 0.5835, 0.3155, 0.41, 19
3, 0.425, 0.325, 0.1, 0.398, 0.1185, 0.0645, 0.0945, 6
1, 0.65, 0.51, 0.155, 1.407, 0.7215, 0.298, 0.335, 9
2, 0.64, 0.505, 0.19, 1.2765, 0.4835, 0.328, 0.4, 12
1, 0.715, 0.52, 0.18, 1.6, 0.708, 0.3525, 0.445, 12
2, 0.525, 0.43, 0.165, 0.717, 0.289, 0.1745, 0.195, 10
2, 0.695, 0.55, 0.185, 1.679, 0.805, 0.4015, 0.3965, 10
3, 0.25, 0.18, 0.065, 0.0685, 0.0245, 0.0155, 0.0225, 5
1, 0.64, 0.525, 0.2, 1.3765, 0.44, 0.3075, 0.47, 16
3, 0.31, 0.23, 0.07, 0.1245, 0.0505, 0.0265, 0.038, 6
3, 0.13, 0.095, 0.035, 0.0105, 0.005, 0.0065, 0.0035, 4
1, 0.41, 0.335, 0.115, 0.4405, 0.19, 0.085, 0.135, 8
1, 0.58, 0.475, 0.15, 0.97, 0.385, 0.2165, 0.35, 11
2, 0.625, 0.495, 0.165, 1.262, 0.507, 0.318, 0.39, 10
1, 0.725, 0.505, 0.185, 1.978, 1.026, 0.4255, 0.4505, 12
2, 0.585, 0.435, 0.175, 0.982, 0.4055, 0.2495, 0.27, 10
1, 0.55, 0.46, 0.13, 0.7085, 0.305, 0.1455, 0.205, 12
2, 0.53, 0.44, 0.135, 0.7835, 0.313, 0.1715, 0.2185, 9
1, 0.36, 0.295, 0.1, 0.2105, 0.066, 0.0525, 0.075, 9
1, 0.625, 0.505, 0.185, 1.1565, 0.52, 0.2405, 0.3535, 10
1, 0.57, 0.475, 0.195, 1.0295, 0.4635, 0.1905, 0.305, 18
2, 0.605, 0.49, 0.15, 1.1345, 0.4305, 0.2525, 0.35, 10
1, 0.615, 0.475, 0.175, 1.224, 0.6035, 0.261, 0.311, 9
1, 0.635, 0.48, 0.235, 1.064, 0.413, 0.228, 0.36, 16
2, 0.625, 0.515, 0.15, 1.2415, 0.5235, 0.3065, 0.36, 15
3, 0.665, 0.5, 0.17, 1.2975, 0.6035, 0.291, 0.3595, 9
1, 0.675, 0.515, 0.145, 1.265, 0.6025, 0.299, 0.325, 10
3, 0.6, 0.445, 0.175, 1.057, 0.383, 0.216, 0.355, 16
1, 0.555, 0.45, 0.145, 0.915, 0.4, 0.246, 0.285, 11
3, 0.33, 0.25, 0.105, 0.1715, 0.0655, 0.035, 0.06, 7
1, 0.53, 0.42, 0.135, 0.675, 0.294, 0.156, 0.1825, 10
2, 0.55, 0.415, 0.135, 0.775, 0.302, 0.179, 0.26, 23
2, 0.58, 0.455, 0.12, 1.0735, 0.479, 0.2735, 0.265, 10
1, 0.615, 0.48, 0.185, 1.2205, 0.4985, 0.315, 0.33, 10
2, 0.615, 0.495, 0.165, 1.198, 0.5415, 0.2865, 0.3185, 10
3, 0.215, 0.17, 0.055, 0.0605, 0.0205, 0.014, 0.02, 6
3, 0.505, 0.38, 0.135, 0.5385, 0.2645, 0.095, 0.165, 9
1, 0.345, 0.27, 0.095, 0.197, 0.0665, 0.05, 0.07, 9
1, 0.63, 0.485, 0.165, 1.233, 0.6565, 0.2315, 0.3035, 10
1, 0.735, 0.555, 0.22, 2.333, 1.2395, 0.3645, 0.6195, 12
3, 0.175, 0.13, 0.055, 0.0315, 0.0105, 0.0065, 0.0125, 5
3, 0.255, 0.19, 0.075, 0.0865, 0.0345, 0.0205, 0.025, 5
1, 0.58, 0.455, 0.17, 0.93, 0.408, 0.259, 0.22, 9
3, 0.385, 0.29, 0.09, 0.2365, 0.1, 0.0505, 0.076, 8
2, 0.65, 0.495, 0.16, 1.3105, 0.577, 0.3315, 0.355, 9
3, 0.63, 0.49, 0.17, 1.217, 0.5515, 0.212, 0.31, 11
2, 0.38, 0.305, 0.105, 0.281, 0.1045, 0.0615, 0.09, 12
3, 0.425, 0.34, 0.1, 0.382, 0.164, 0.096, 0.1, 6
3, 0.16, 0.12, 0.035, 0.021, 0.0075, 0.0045, 0.005, 5
3, 0.545, 0.425, 0.14, 0.8145, 0.305, 0.231, 0.244, 10
2, 0.57, 0.445, 0.15, 0.995, 0.504, 0.185, 0.2505, 9
2, 0.635, 0.495, 0.175, 1.211, 0.707, 0.2725, 0.323, 9
1, 0.585, 0.51, 0.16, 1.218, 0.639, 0.241, 0.3, 11
2, 0.615, 0.47, 0.155, 1.084, 0.5885, 0.209, 0.246, 9
3, 0.28, 0.21, 0.055, 0.106, 0.0415, 0.0265, 0.031, 5
3, 0.34, 0.25, 0.075, 0.1765, 0.0785, 0.0405, 0.05, 7
2, 0.7, 0.545, 0.13, 1.556, 0.6725, 0.374, 0.195, 12
1, 0.515, 0.41, 0.14, 0.7355, 0.3065, 0.137, 0.2, 7
3, 0.485, 0.365, 0.09, 0.651, 0.3165, 0.132, 0.18, 8
2, 0.505, 0.475, 0.16, 1.1155, 0.509, 0.239, 0.3065, 8
2, 0.655, 0.545, 0.165, 1.6225, 0.6555, 0.299, 0.513, 12
1, 0.585, 0.455, 0.125, 1.027, 0.391, 0.212, 0.25, 17
2, 0.625, 0.52, 0.18, 1.354, 0.4845, 0.351, 0.375, 11
1, 0.67, 0.525, 0.195, 1.4405, 0.6595, 0.2675, 0.425, 9
3, 0.42, 0.305, 0.11, 0.28, 0.094, 0.0785, 0.0955, 9
2, 0.62, 0.515, 0.155, 1.3255, 0.6685, 0.2605, 0.335, 12
2, 0.49, 0.365, 0.13, 0.6835, 0.165, 0.1315, 0.205, 21
3, 0.43, 0.345, 0.115, 0.4295, 0.212, 0.108, 0.109, 8
1, 0.5, 0.405, 0.155, 0.772, 0.346, 0.1535, 0.245, 12
1, 0.49, 0.38, 0.14, 0.6385, 0.2305, 0.142, 0.195, 13
3, 0.495, 0.38, 0.145, 0.515, 0.175, 0.098, 0.212, 13
1, 0.625, 0.475, 0.175, 1.3405, 0.656, 0.283, 0.337, 10
2, 0.505, 0.39, 0.16, 0.644, 0.2475, 0.2025, 0.1635, 9
1, 0.33, 0.215, 0.075, 0.1145, 0.045, 0.0265, 0.035, 6
2, 0.67, 0.545, 0.16, 1.5415, 0.5985, 0.2565, 0.495, 15
3, 0.5, 0.365, 0.125, 0.528, 0.229, 0.103, 0.1645, 9
2, 0.61, 0.47, 0.195, 1.2735, 0.469, 0.3315, 0.398, 12
2, 0.375, 0.27, 0.135, 0.597, 0.272, 0.131, 0.1675, 7
3, 0.425, 0.315, 0.1, 0.377, 0.1645, 0.072, 0.105, 6
1, 0.695, 0.57, 0.23, 1.885, 0.8665, 0.435, 0.5, 19
3, 0.54, 0.425, 0.13, 0.7205, 0.2955, 0.169, 0.225, 10
2, 0.7, 0.55, 0.17, 1.684, 0.7535, 0.3265, 0.32, 11
1, 0.6, 0.48, 0.175, 1.229, 0.4125, 0.2735, 0.415, 13
2, 0.725, 0.575, 0.175, 2.124, 0.765, 0.4515, 0.85, 20
2, 0.58, 0.425, 0.155, 0.873, 0.3615, 0.249, 0.239, 10
3, 0.29, 0.215, 0.065, 0.0985, 0.0425, 0.021, 0.031, 5
1, 0.45, 0.335, 0.125, 0.349, 0.119, 0.1055, 0.115, 10
2, 0.57, 0.45, 0.175, 0.9555, 0.38, 0.1665, 0.295, 18
2, 0.535, 0.42, 0.15, 0.7365, 0.2785, 0.186, 0.215, 14
3, 0.625, 0.47, 0.155, 1.1955, 0.643, 0.2055, 0.3145, 12
3, 0.225, 0.17, 0.05, 0.0515, 0.019, 0.012, 0.017, 4
2, 0.66, 0.53, 0.185, 1.346, 0.546, 0.2705, 0.476, 11
1, 0.44, 0.35, 0.14, 0.451, 0.171, 0.0705, 0.184, 16
2, 0.45, 0.325, 0.135, 0.438, 0.1805, 0.1165, 0.11, 9
2, 0.575, 0.48, 0.17, 1.1, 0.506, 0.2485, 0.31, 10
2, 0.395, 0.295, 0.095, 0.2245, 0.078, 0.054, 0.08, 10
1, 0.57, 0.45, 0.16, 0.8615, 0.3725, 0.2175, 0.255, 12
2, 0.63, 0.475, 0.175, 1.423, 0.4155, 0.3385, 0.49, 14
2, 0.655, 0.525, 0.175, 1.348, 0.5855, 0.2605, 0.394, 10
3, 0.535, 0.455, 0.14, 1.0015, 0.53, 0.1765, 0.244, 9
1, 0.72, 0.56, 0.18, 1.5865, 0.691, 0.375, 0.4425, 11
2, 0.705, 0.56, 0.17, 1.4575, 0.607, 0.318, 0.44, 11
3, 0.54, 0.43, 0.17, 0.836, 0.3725, 0.1815, 0.24, 9
1, 0.58, 0.44, 0.175, 1.2255, 0.5405, 0.2705, 0.3265, 10
2, 0.675, 0.57, 0.225, 1.587, 0.739, 0.2995, 0.435, 10
3, 0.66, 0.525, 0.215, 1.786, 0.6725, 0.3615, 0.4065, 11
1, 0.47, 0.375, 0.12, 0.5805, 0.266, 0.0935, 0.169, 8
2, 0.755, 0.575, 0.2, 2.073, 1.0135, 0.4655, 0.48, 11
3, 0.46, 0.35, 0.11, 0.4675, 0.2125, 0.099, 0.1375, 7
1, 0.44, 0.355, 0.125, 0.4775, 0.132, 0.0815, 0.19, 9
2, 0.445, 0.325, 0.125, 0.455, 0.1785, 0.1125, 0.14, 9
2, 0.575, 0.435, 0.15, 1.0305, 0.4605, 0.218, 0.36, 8
2, 0.685, 0.54, 0.16, 1.6675, 0.833, 0.3775, 0.475, 11
2, 0.62, 0.48, 0.165, 1.043, 0.4835, 0.221, 0.31, 10
2, 0.545, 0.43, 0.165, 0.802, 0.2935, 0.183, 0.28, 11
1, 0.175, 0.135, 0.04, 0.0305, 0.011, 0.0075, 0.01, 5
1, 0.57, 0.45, 0.145, 0.95, 0.4005, 0.2235, 0.2845, 10
1, 0.535, 0.42, 0.16, 0.7465, 0.348, 0.1515, 0.2185, 10
2, 0.49, 0.39, 0.135, 0.5785, 0.2465, 0.123, 0.2, 13
2, 0.67, 0.525, 0.195, 1.42, 0.573, 0.368, 0.3905, 10
3, 0.29, 0.205, 0.07, 0.0975, 0.036, 0.019, 0.035, 8
1, 0.335, 0.265, 0.095, 0.1975, 0.0795, 0.0375, 0.07, 9
3, 0.46, 0.355, 0.11, 0.436, 0.1975, 0.096, 0.125, 8
2, 0.595, 0.46, 0.155, 1.0455, 0.4565, 0.24, 0.3085, 10
3, 0.32, 0.24, 0.09, 0.1575, 0.07, 0.0265, 0.0425, 5
2, 0.665, 0.555, 0.195, 1.4385, 0.581, 0.354, 0.36, 17
1, 0.6, 0.5, 0.16, 1.015, 0.3995, 0.1735, 0.33, 19
1, 0.585, 0.46, 0.145, 0.9335, 0.478, 0.1825, 0.235, 9
2, 0.515, 0.43, 0.14, 0.834, 0.367, 0.2, 0.23, 8
2, 0.585, 0.465, 0.165, 0.9355, 0.4035, 0.2275, 0.259, 9
3, 0.375, 0.285, 0.1, 0.239, 0.105, 0.0555, 0.07, 8
1, 0.595, 0.48, 0.14, 0.9125, 0.4095, 0.1825, 0.289, 9
2, 0.605, 0.485, 0.165, 1.0105, 0.435, 0.209, 0.3, 19
1, 0.62, 0.47, 0.15, 1.309, 0.587, 0.4405, 0.325, 9
1, 0.58, 0.47, 0.165, 0.927, 0.3215, 0.1985, 0.315, 11
2, 0.58, 0.445, 0.145, 0.888, 0.41, 0.1815, 0.2425, 8
1, 0.56, 0.43, 0.145, 0.8995, 0.464, 0.1775, 0.234, 9
1, 0.535, 0.405, 0.14, 0.7315, 0.336, 0.156, 0.19, 7
3, 0.365, 0.27, 0.085, 0.197, 0.0815, 0.0325, 0.065, 6
3, 0.555, 0.43, 0.14, 0.7665, 0.341, 0.165, 0.23, 9
3, 0.485, 0.38, 0.12, 0.4725, 0.2075, 0.1075, 0.147, 6
2, 0.55, 0.45, 0.145, 0.741, 0.295, 0.1435, 0.2665, 10
3, 0.53, 0.415, 0.145, 0.944, 0.3845, 0.185, 0.265, 21
