@relation abalone
@attribute Sex integer [1, 3]
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings integer [1, 29]
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
2, 0.655, 0.53, 0.165, 1.2835, 0.583, 0.1255, 0.4, 8
1, 0.49, 0.39, 0.14, 0.707, 0.2795, 0.2185, 0.18, 13
1, 0.695, 0.55, 0.195, 1.6645, 0.727, 0.36, 0.445, 11
2, 0.57, 0.47, 0.14, 0.871, 0.385, 0.211, 0.2315, 10
3, 0.325, 0.24, 0.075, 0.1525, 0.072, 0.0645, 0.043, 6
1, 0.625, 0.475, 0.16, 1.0845, 0.5005, 0.2355, 0.3105, 10
2, 0.615, 0.5, 0.205, 1.1055, 0.4445, 0.227, 0.39, 16
2, 0.52, 0.41, 0.17, 0.8705, 0.3735, 0.219, 0.25, 14
2, 0.75, 0.57, 0.21, 2.236, 1.109, 0.5195, 0.545, 11
2, 0.62, 0.48, 0.16, 1.1125, 0.5635, 0.2445, 0.281, 8
1, 0.59, 0.46, 0.13, 1.102, 0.455, 0.2055, 0.33, 12
2, 0.56, 0.435, 0.125, 0.8775, 0.3345, 0.2145, 0.29, 13
1, 0.47, 0.375, 0.13, 0.523, 0.214, 0.132, 0.145, 8
2, 0.52, 0.405, 0.14, 0.6915, 0.276, 0.137, 0.215, 11
1, 0.565, 0.39, 0.125, 0.744, 0.352, 0.13, 0.1685, 11
3, 0.385, 0.29, 0.09, 0.2615, 0.111, 0.0595, 0.0745, 9
1, 0.685, 0.55, 0.2, 1.7725, 0.813, 0.387, 0.49, 11
3, 0.59, 0.465, 0.195, 1.0885, 0.3685, 0.187, 0.375, 17
2, 0.69, 0.54, 0.155, 1.454, 0.624, 0.3105, 0.39, 9
1, 0.63, 0.51, 0.175, 1.3415, 0.6575, 0.262, 0.375, 10
2, 0.67, 0.52, 0.195, 1.8065, 0.758, 0.3735, 0.5055, 11
2, 0.36, 0.265, 0.09, 0.2165, 0.096, 0.037, 0.0735, 10
3, 0.465, 0.345, 0.105, 0.4015, 0.242, 0.0345, 0.109, 6
3, 0.475, 0.36, 0.145, 0.6325, 0.2825, 0.137, 0.19, 8
2, 0.695, 0.535, 0.2, 1.5855, 0.667, 0.334, 0.471, 11
2, 0.565, 0.44, 0.15, 0.983, 0.4475, 0.2355, 0.2485, 9
2, 0.75, 0.61, 0.235, 2.5085, 1.232, 0.519, 0.612, 14
1, 0.5, 0.385, 0.135, 0.551, 0.2245, 0.0715, 0.206, 11
1, 0.62, 0.515, 0.175, 1.221, 0.535, 0.241, 0.395, 13
2, 0.67, 0.55, 0.155, 1.566, 0.858, 0.339, 0.354, 10
3, 0.55, 0.425, 0.135, 0.7305, 0.3325, 0.1545, 0.215, 9
1, 0.735, 0.59, 0.205, 2.087, 0.909, 0.474, 0.625, 12
3, 0.335, 0.25, 0.08, 0.1695, 0.0695, 0.044, 0.0495, 6
1, 0.575, 0.435, 0.13, 1.0105, 0.368, 0.222, 0.32, 10
2, 0.69, 0.56, 0.215, 1.719, 0.68, 0.299, 0.47, 17
2, 0.6, 0.475, 0.17, 1.088, 0.4905, 0.2475, 0.31, 10
3, 0.465, 0.355, 0.12, 0.5805, 0.255, 0.0915, 0.184, 8
2, 0.54, 0.425, 0.16, 0.9455, 0.3675, 0.2005, 0.295, 9
3, 0.24, 0.175, 0.045, 0.07, 0.0315, 0.0235, 0.02, 5
1, 0.715, 0.55, 0.175, 1.825, 0.938, 0.3805, 0.44, 11
1, 0.395, 0.305, 0.105, 0.282, 0.0975, 0.065, 0.096, 9
2, 0.605, 0.455, 0.145, 0.862, 0.334, 0.1985, 0.3, 9
3, 0.465, 0.36, 0.105, 0.498, 0.214, 0.116, 0.14, 15
3, 0.515, 0.42, 0.135, 0.711, 0.337, 0.144, 0.205, 13
2, 0.525, 0.405, 0.115, 0.72, 0.3105, 0.1915, 0.2, 14
1, 0.5, 0.385, 0.145, 0.7615, 0.246, 0.195, 0.204, 14
2, 0.68, 0.55, 0.175, 1.473, 0.713, 0.282, 0.4295, 11
2, 0.665, 0.525, 0.18, 1.5785, 0.678, 0.229, 0.456, 14
3, 0.615, 0.49, 0.155, 0.9885, 0.4145, 0.195, 0.345, 13
1, 0.59, 0.45, 0.16, 0.998, 0.445, 0.214, 0.301, 9
1, 0.62, 0.485, 0.155, 1.0295, 0.425, 0.2315, 0.335, 12
1, 0.335, 0.235, 0.085, 0.1545, 0.066, 0.0345, 0.045, 6
3, 0.655, 0.515, 0.145, 1.25, 0.5265, 0.283, 0.315, 15
3, 0.28, 0.215, 0.08, 0.132, 0.072, 0.022, 0.033, 5
3, 0.585, 0.45, 0.135, 0.855, 0.3795, 0.187, 0.26, 9
2, 0.555, 0.44, 0.14, 0.846, 0.346, 0.1715, 0.2735, 10
2, 0.6, 0.475, 0.16, 1.0265, 0.485, 0.2495, 0.2565, 9
1, 0.71, 0.57, 0.195, 1.348, 0.8985, 0.4435, 0.4535, 11
3, 0.5, 0.38, 0.135, 0.5285, 0.226, 0.123, 0.209, 8
1, 0.64, 0.515, 0.18, 1.247, 0.5475, 0.2925, 0.3685, 10
3, 0.285, 0.215, 0.06, 0.0935, 0.031, 0.023, 0.03, 6
2, 0.53, 0.42, 0.17, 0.828, 0.41, 0.208, 0.1505, 6
1, 0.55, 0.45, 0.155, 0.7895, 0.343, 0.159, 0.25, 12
1, 0.565, 0.455, 0.17, 0.9065, 0.342, 0.156, 0.32, 18
1, 0.27, 0.195, 0.07, 0.106, 0.0465, 0.018, 0.036, 7
3, 0.495, 0.385, 0.125, 0.5125, 0.2075, 0.1155, 0.172, 10
1, 0.525, 0.425, 0.125, 0.812, 0.4035, 0.1705, 0.195, 8
2, 0.535, 0.435, 0.16, 0.8105, 0.3155, 0.1795, 0.24, 10
2, 0.625, 0.5, 0.16, 1.217, 0.5725, 0.207, 0.355, 11
2, 0.485, 0.365, 0.12, 0.5885, 0.27, 0.131, 0.175, 9
3, 0.365, 0.27, 0.085, 0.1875, 0.081, 0.042, 0.058, 6
1, 0.53, 0.405, 0.13, 0.738, 0.2845, 0.17, 0.193, 9
1, 0.595, 0.485, 0.15, 1.0835, 0.5305, 0.231, 0.276, 8
1, 0.385, 0.295, 0.095, 0.335, 0.147, 0.094, 0.09, 7
1, 0.49, 0.38, 0.135, 0.5415, 0.2175, 0.095, 0.19, 11
3, 0.44, 0.35, 0.11, 0.3805, 0.1575, 0.0895, 0.115, 6
2, 0.61, 0.48, 0.16, 1.234, 0.598, 0.238, 0.315, 12
2, 0.68, 0.55, 0.2, 1.596, 0.525, 0.4075, 0.585, 21
3, 0.26, 0.215, 0.08, 0.099, 0.037, 0.0255, 0.045, 5
2, 0.575, 0.46, 0.16, 1.103, 0.538, 0.221, 0.249, 9
1, 0.45, 0.335, 0.125, 0.4475, 0.2165, 0.126, 0.11, 6
1, 0.58, 0.455, 0.13, 0.852, 0.41, 0.1725, 0.225, 8
1, 0.66, 0.505, 0.165, 1.374, 0.589, 0.351, 0.345, 10
1, 0.56, 0.45, 0.145, 0.894, 0.3885, 0.2095, 0.264, 9
1, 0.615, 0.47, 0.15, 1.0875, 0.4975, 0.283, 0.2685, 9
3, 0.275, 0.205, 0.065, 0.101, 0.041, 0.021, 0.034, 5
2, 0.68, 0.55, 0.19, 1.807, 0.8225, 0.3655, 0.515, 11
1, 0.505, 0.395, 0.135, 0.5915, 0.288, 0.1315, 0.185, 12
1, 0.545, 0.41, 0.12, 0.793, 0.434, 0.1405, 0.19, 9
2, 0.655, 0.5, 0.18, 1.4155, 0.508, 0.314, 0.445, 18
2, 0.565, 0.45, 0.135, 0.9885, 0.387, 0.1495, 0.31, 12
3, 0.28, 0.2, 0.065, 0.0895, 0.036, 0.0185, 0.03, 7
2, 0.66, 0.565, 0.195, 1.7605, 0.692, 0.3265, 0.5, 16
1, 0.58, 0.44, 0.15, 1.0465, 0.518, 0.2185, 0.2795, 10
3, 0.42, 0.32, 0.1, 0.34, 0.1745, 0.05, 0.0945, 8
3, 0.565, 0.42, 0.155, 0.743, 0.31, 0.186, 0.231, 9
3, 0.53, 0.395, 0.125, 0.6235, 0.2975, 0.108, 0.195, 11
1, 0.72, 0.565, 0.145, 1.187, 0.691, 0.1945, 0.2685, 8
2, 0.46, 0.35, 0.115, 0.46, 0.2025, 0.1115, 0.1165, 6
1, 0.645, 0.485, 0.155, 1.489, 0.5915, 0.312, 0.38, 18
1, 0.705, 0.55, 0.21, 1.4385, 0.655, 0.3255, 0.462, 11
1, 0.35, 0.265, 0.09, 0.197, 0.073, 0.0365, 0.077, 7
2, 0.66, 0.525, 0.2, 1.463, 0.6525, 0.2995, 0.422, 11
3, 0.44, 0.335, 0.11, 0.3885, 0.175, 0.0835, 0.111, 7
3, 0.52, 0.39, 0.13, 0.5545, 0.2355, 0.1095, 0.1895, 7
2, 0.48, 0.4, 0.125, 0.759, 0.2125, 0.179, 0.24, 15
2, 0.605, 0.49, 0.15, 1.1345, 0.5265, 0.2645, 0.295, 9
2, 0.58, 0.45, 0.155, 0.93, 0.385, 0.246, 0.265, 9
3, 0.39, 0.3, 0.105, 0.259, 0.0955, 0.038, 0.085, 8
1, 0.655, 0.54, 0.215, 1.844, 0.7425, 0.327, 0.585, 22
3, 0.355, 0.285, 0.095, 0.2275, 0.0955, 0.0475, 0.0715, 6
2, 0.61, 0.495, 0.19, 1.213, 0.464, 0.306, 0.365, 15
1, 0.62, 0.485, 0.155, 1.049, 0.462, 0.231, 0.25, 10
3, 0.11, 0.09, 0.03, 0.008, 0.0025, 0.002, 0.003, 3
1, 0.61, 0.49, 0.15, 1.103, 0.425, 0.2025, 0.36, 23
3, 0.38, 0.275, 0.1, 0.2255, 0.08, 0.049, 0.085, 10
1, 0.68, 0.53, 0.205, 1.496, 0.5825, 0.337, 0.465, 14
1, 0.55, 0.425, 0.16, 0.793, 0.343, 0.2035, 0.215, 9
2, 0.64, 0.485, 0.185, 1.4195, 0.6735, 0.3465, 0.3255, 11
2, 0.455, 0.355, 0.12, 0.4495, 0.177, 0.104, 0.15, 9
2, 0.645, 0.525, 0.17, 1.37, 0.6135, 0.283, 0.34, 10
2, 0.605, 0.475, 0.175, 1.076, 0.463, 0.2195, 0.335, 9
3, 0.44, 0.33, 0.11, 0.3705, 0.1545, 0.084, 0.12, 7
1, 0.69, 0.505, 0.2, 1.872, 0.893, 0.4015, 0.48, 10
2, 0.5, 0.44, 0.155, 0.742, 0.2025, 0.2005, 0.2115, 14
1, 0.625, 0.48, 0.16, 1.2415, 0.6575, 0.2625, 0.2785, 9
2, 0.44, 0.34, 0.14, 0.482, 0.186, 0.1085, 0.16, 9
1, 0.61, 0.485, 0.17, 1.0225, 0.419, 0.2405, 0.36, 12
3, 0.385, 0.3, 0.095, 0.302, 0.152, 0.0615, 0.0735, 7
2, 0.65, 0.5, 0.185, 1.4415, 0.741, 0.2955, 0.341, 9
1, 0.6, 0.475, 0.205, 1.176, 0.5255, 0.2875, 0.308, 9
1, 0.485, 0.41, 0.15, 0.696, 0.2405, 0.1625, 0.265, 13
2, 0.61, 0.465, 0.16, 1.0725, 0.4835, 0.2515, 0.28, 10
1, 0.63, 0.5, 0.175, 1.2645, 0.5635, 0.3065, 0.3425, 10
2, 0.605, 0.515, 0.17, 1.289, 0.6, 0.2945, 0.3315, 9
3, 0.535, 0.4, 0.145, 0.705, 0.3065, 0.1365, 0.22, 10
2, 0.57, 0.46, 0.17, 1.1, 0.4125, 0.2205, 0.38, 14
2, 0.635, 0.51, 0.185, 1.286, 0.526, 0.295, 0.4105, 12
1, 0.47, 0.36, 0.105, 0.544, 0.27, 0.1395, 0.129, 7
1, 0.555, 0.455, 0.135, 0.837, 0.382, 0.171, 0.235, 9
2, 0.45, 0.35, 0.135, 0.56, 0.231, 0.137, 0.145, 13
2, 0.455, 0.36, 0.11, 0.4385, 0.206, 0.098, 0.125, 10
1, 0.59, 0.47, 0.155, 1.1735, 0.6245, 0.233, 0.2595, 9
1, 0.685, 0.535, 0.155, 1.3845, 0.6615, 0.2145, 0.4075, 10
1, 0.565, 0.455, 0.155, 0.9355, 0.421, 0.183, 0.26, 11
3, 0.435, 0.325, 0.1, 0.366, 0.174, 0.0725, 0.109, 7
1, 0.6, 0.47, 0.13, 1.0105, 0.423, 0.219, 0.298, 9
3, 0.36, 0.265, 0.075, 0.1785, 0.0785, 0.035, 0.054, 6
3, 0.52, 0.395, 0.115, 0.6445, 0.3155, 0.1245, 0.186, 11
1, 0.69, 0.53, 0.19, 1.5955, 0.678, 0.331, 0.48, 10
3, 0.5, 0.36, 0.12, 0.439, 0.1875, 0.1055, 0.1305, 8
1, 0.625, 0.48, 0.16, 1.1415, 0.5795, 0.2145, 0.29, 9
2, 0.46, 0.355, 0.13, 0.458, 0.192, 0.1055, 0.13, 13
3, 0.415, 0.325, 0.1, 0.3335, 0.1445, 0.0715, 0.095, 7
1, 0.55, 0.385, 0.13, 0.7275, 0.343, 0.1625, 0.19, 8
2, 0.6, 0.47, 0.15, 0.922, 0.363, 0.194, 0.305, 10
1, 0.56, 0.45, 0.14, 0.9, 0.472, 0.182, 0.218, 7
3, 0.36, 0.265, 0.095, 0.2315, 0.105, 0.046, 0.075, 7
2, 0.675, 0.525, 0.155, 1.4785, 0.628, 0.3405, 0.42, 9
3, 0.485, 0.37, 0.115, 0.637, 0.38, 0.1335, 0.128, 7
1, 0.44, 0.35, 0.11, 0.4585, 0.2, 0.0885, 0.13, 9
3, 0.315, 0.24, 0.07, 0.137, 0.0545, 0.0315, 0.04, 8
2, 0.625, 0.49, 0.155, 1.2085, 0.465, 0.162, 0.411, 11
1, 0.49, 0.38, 0.11, 0.554, 0.2935, 0.1005, 0.15, 8
2, 0.585, 0.45, 0.125, 0.874, 0.3545, 0.2075, 0.225, 6
1, 0.515, 0.395, 0.135, 1.007, 0.472, 0.2495, 0.252, 8
1, 0.65, 0.525, 0.175, 1.4715, 0.675, 0.315, 0.399, 11
3, 0.45, 0.35, 0.135, 0.494, 0.2205, 0.0945, 0.1405, 7
3, 0.36, 0.275, 0.11, 0.2335, 0.095, 0.0525, 0.085, 10
3, 0.435, 0.335, 0.105, 0.3535, 0.156, 0.05, 0.1135, 7
1, 0.65, 0.525, 0.205, 1.4275, 0.69, 0.306, 0.4355, 13
1, 0.62, 0.495, 0.195, 1.5145, 0.579, 0.346, 0.5195, 15
1, 0.44, 0.375, 0.13, 0.487, 0.226, 0.0965, 0.155, 9
2, 0.37, 0.275, 0.085, 0.2405, 0.104, 0.0535, 0.07, 5
1, 0.66, 0.515, 0.2, 1.6465, 0.749, 0.422, 0.401, 11
1, 0.63, 0.515, 0.175, 1.1955, 0.492, 0.247, 0.37, 11
1, 0.5, 0.38, 0.155, 0.5955, 0.2135, 0.161, 0.2, 12
3, 0.335, 0.24, 0.095, 0.17, 0.062, 0.039, 0.055, 9
2, 0.46, 0.355, 0.13, 0.517, 0.2205, 0.114, 0.165, 9
2, 0.46, 0.36, 0.115, 0.4755, 0.2105, 0.105, 0.16, 8
1, 0.535, 0.42, 0.145, 0.791, 0.33, 0.189, 0.25, 10
3, 0.38, 0.275, 0.11, 0.256, 0.11, 0.0535, 0.0755, 6
1, 0.51, 0.41, 0.145, 0.796, 0.3865, 0.1815, 0.1955, 8
1, 0.62, 0.49, 0.19, 1.218, 0.5455, 0.2965, 0.355, 13
