@relation abalone
@attribute Sex integer [1, 3]
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings integer [1, 29]
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
1, 0.53, 0.41, 0.125, 0.769, 0.346, 0.173, 0.215, 9
1, 0.495, 0.375, 0.155, 0.976, 0.45, 0.2285, 0.2475, 9
2, 0.675, 0.555, 0.205, 1.925, 0.713, 0.358, 0.4535, 13
2, 0.64, 0.525, 0.215, 1.779, 0.4535, 0.2855, 0.55, 22
2, 0.65, 0.51, 0.17, 1.567, 0.7245, 0.349, 0.391, 10
2, 0.495, 0.4, 0.155, 0.6445, 0.242, 0.1325, 0.205, 17
2, 0.65, 0.5, 0.17, 1.4045, 0.694, 0.318, 0.3235, 11
3, 0.515, 0.4, 0.14, 0.7165, 0.3495, 0.1595, 0.1785, 8
1, 0.645, 0.485, 0.215, 1.514, 0.546, 0.2615, 0.635, 16
2, 0.57, 0.455, 0.15, 1.107, 0.54, 0.255, 0.27, 8
3, 0.555, 0.425, 0.18, 0.875, 0.3695, 0.2005, 0.255, 11
1, 0.57, 0.44, 0.145, 0.8815, 0.3605, 0.1955, 0.2735, 10
3, 0.24, 0.185, 0.07, 0.0715, 0.026, 0.018, 0.025, 6
1, 0.46, 0.345, 0.12, 0.4935, 0.2435, 0.1175, 0.132, 8
3, 0.575, 0.445, 0.16, 0.9175, 0.45, 0.1935, 0.24, 9
1, 0.455, 0.365, 0.095, 0.514, 0.2245, 0.101, 0.15, 15
1, 0.69, 0.515, 0.18, 1.8445, 0.9815, 0.4655, 0.341, 13
2, 0.465, 0.35, 0.115, 0.421, 0.1565, 0.091, 0.1345, 9
3, 0.48, 0.35, 0.105, 0.635, 0.352, 0.127, 0.135, 6
2, 0.61, 0.485, 0.17, 1.1005, 0.5125, 0.229, 0.305, 11
3, 0.43, 0.34, 0.11, 0.3645, 0.159, 0.0855, 0.105, 7
3, 0.575, 0.45, 0.17, 0.9315, 0.358, 0.2145, 0.26, 13
3, 0.33, 0.26, 0.08, 0.19, 0.0765, 0.0385, 0.065, 7
3, 0.45, 0.35, 0.14, 0.474, 0.21, 0.109, 0.1275, 16
3, 0.36, 0.275, 0.075, 0.2205, 0.0985, 0.044, 0.066, 7
1, 0.59, 0.455, 0.16, 1.09, 0.5, 0.2215, 0.292, 9
3, 0.275, 0.205, 0.07, 0.1055, 0.495, 0.019, 0.0315, 5
2, 0.635, 0.495, 0.195, 1.297, 0.556, 0.2985, 0.37, 11
1, 0.355, 0.265, 0.085, 0.201, 0.069, 0.053, 0.0695, 8
3, 0.455, 0.335, 0.135, 0.501, 0.274, 0.0995, 0.1065, 7
2, 0.67, 0.53, 0.225, 1.5615, 0.63, 0.487, 0.3725, 11
1, 0.72, 0.565, 0.19, 2.081, 1.0815, 0.4305, 0.503, 11
3, 0.445, 0.36, 0.11, 0.4235, 0.182, 0.0765, 0.14, 9
3, 0.5, 0.395, 0.145, 0.7865, 0.332, 0.1815, 0.2455, 8
1, 0.55, 0.43, 0.16, 0.9295, 0.317, 0.1735, 0.355, 13
2, 0.37, 0.275, 0.1, 0.2225, 0.093, 0.026, 0.08, 8
2, 0.66, 0.53, 0.17, 1.326, 0.519, 0.2625, 0.44, 13
2, 0.62, 0.485, 0.175, 1.271, 0.531, 0.3075, 0.37, 11
3, 0.51, 0.4, 0.125, 0.5935, 0.239, 0.13, 0.204, 8
2, 0.51, 0.4, 0.12, 0.7005, 0.347, 0.1105, 0.195, 10
1, 0.69, 0.55, 0.195, 1.777, 0.769, 0.38, 0.4305, 11
2, 0.64, 0.51, 0.165, 1.486, 0.7595, 0.332, 0.321, 8
2, 0.52, 0.405, 0.125, 0.6435, 0.2415, 0.1735, 0.21, 12
2, 0.37, 0.295, 0.1, 0.2685, 0.1165, 0.056, 0.0835, 7
1, 0.705, 0.565, 0.515, 2.21, 1.1075, 0.4865, 0.512, 10
1, 0.68, 0.54, 0.21, 1.7885, 0.8345, 0.408, 0.437, 13
3, 0.33, 0.23, 0.085, 0.1695, 0.079, 0.026, 0.0505, 6
3, 0.31, 0.215, 0.075, 0.1275, 0.0565, 0.0275, 0.036, 7
3, 0.55, 0.445, 0.125, 0.672, 0.288, 0.1365, 0.21, 11
1, 0.395, 0.295, 0.115, 0.316, 0.1205, 0.0595, 0.1105, 12
1, 0.71, 0.54, 0.165, 1.959, 0.7665, 0.261, 0.78, 18
2, 0.665, 0.54, 0.195, 1.764, 0.8505, 0.3615, 0.47, 11
2, 0.485, 0.375, 0.135, 0.556, 0.1925, 0.1315, 0.1685, 10
2, 0.68, 0.56, 0.195, 1.7775, 0.861, 0.322, 0.415, 11
1, 0.59, 0.465, 0.165, 1.115, 0.5165, 0.273, 0.275, 10
3, 0.48, 0.37, 0.12, 0.536, 0.251, 0.114, 0.15, 8
1, 0.59, 0.45, 0.155, 0.874, 0.369, 0.2135, 0.24, 8
1, 0.55, 0.43, 0.18, 0.8265, 0.4405, 0.159, 0.225, 10
2, 0.55, 0.425, 0.125, 0.964, 0.5475, 0.159, 0.215, 8
3, 0.515, 0.4, 0.135, 0.6965, 0.32, 0.1255, 0.175, 9
2, 0.52, 0.41, 0.155, 0.727, 0.291, 0.1835, 0.235, 12
1, 0.51, 0.38, 0.135, 0.681, 0.3435, 0.142, 0.17, 9
1, 0.6, 0.475, 0.175, 1.3445, 0.549, 0.2875, 0.36, 11
1, 0.595, 0.465, 0.175, 1.115, 0.4015, 0.254, 0.39, 13
3, 0.435, 0.34, 0.11, 0.3795, 0.1495, 0.085, 0.12, 8
1, 0.725, 0.57, 0.19, 2.55, 1.0705, 0.483, 0.725, 14
3, 0.555, 0.435, 0.145, 0.6975, 0.262, 0.1575, 0.24, 11
3, 0.46, 0.34, 0.1, 0.386, 0.1805, 0.0875, 0.0965, 8
3, 0.2, 0.145, 0.05, 0.036, 0.0125, 0.008, 0.011, 4
2, 0.58, 0.475, 0.165, 1.0385, 0.414, 0.26, 0.305, 13
1, 0.48, 0.37, 0.135, 0.6315, 0.3445, 0.1015, 0.161, 7
1, 0.555, 0.425, 0.13, 0.7665, 0.264, 0.168, 0.275, 13
1, 0.615, 0.485, 0.215, 0.9615, 0.422, 0.176, 0.29, 11
3, 0.405, 0.3, 0.11, 0.32, 0.172, 0.044, 0.093, 7
1, 0.59, 0.46, 0.155, 0.906, 0.327, 0.1485, 0.335, 15
1, 0.525, 0.41, 0.13, 0.6875, 0.3435, 0.1495, 0.1765, 9
2, 0.6, 0.5, 0.155, 1.332, 0.6235, 0.2835, 0.35, 8
3, 0.59, 0.475, 0.145, 0.9745, 0.4675, 0.207, 0.259, 10
1, 0.53, 0.425, 0.13, 0.702, 0.2975, 0.1395, 0.22, 9
1, 0.485, 0.39, 0.12, 0.599, 0.251, 0.1345, 0.169, 8
3, 0.4, 0.315, 0.09, 0.3245, 0.151, 0.073, 0.088, 8
3, 0.275, 0.205, 0.08, 0.096, 0.036, 0.0185, 0.03, 6
2, 0.625, 0.485, 0.19, 1.1745, 0.4385, 0.2305, 0.42, 17
1, 0.53, 0.42, 0.165, 0.8945, 0.319, 0.239, 0.245, 11
1, 0.65, 0.485, 0.14, 1.175, 0.475, 0.2435, 0.215, 8
1, 0.65, 0.515, 0.18, 1.463, 0.658, 0.3135, 0.4115, 11
3, 0.39, 0.3, 0.09, 0.252, 0.1065, 0.053, 0.08, 7
2, 0.53, 0.425, 0.17, 0.949, 0.3485, 0.2395, 0.278, 17
3, 0.55, 0.43, 0.145, 0.7895, 0.3745, 0.171, 0.223, 11
2, 0.615, 0.515, 0.17, 1.14, 0.4305, 0.2245, 0.42, 16
3, 0.44, 0.35, 0.135, 0.435, 0.1815, 0.083, 0.125, 12
2, 0.71, 0.575, 0.175, 1.555, 0.6465, 0.3705, 0.52, 15
3, 0.27, 0.195, 0.065, 0.1065, 0.0475, 0.0225, 0.0285, 5
3, 0.575, 0.475, 0.17, 0.967, 0.3775, 0.284, 0.275, 13
3, 0.31, 0.225, 0.075, 0.155, 0.065, 0.037, 0.0365, 6
3, 0.615, 0.46, 0.19, 1.066, 0.4335, 0.226, 0.33, 13
2, 0.695, 0.53, 0.2, 2.0475, 0.75, 0.4195, 0.6095, 14
3, 0.56, 0.445, 0.15, 0.8225, 0.3685, 0.187, 0.236, 10
2, 0.55, 0.435, 0.17, 0.884, 0.2875, 0.1645, 0.28, 14
3, 0.495, 0.33, 0.1, 0.44, 0.177, 0.095, 0.15, 7
3, 0.35, 0.255, 0.09, 0.1785, 0.0855, 0.0305, 0.0525, 8
2, 0.72, 0.58, 0.195, 2.103, 1.0265, 0.48, 0.5375, 10
1, 0.53, 0.41, 0.14, 0.7545, 0.3495, 0.1715, 0.2105, 8
2, 0.47, 0.36, 0.1, 0.4705, 0.1635, 0.089, 0.1385, 8
2, 0.47, 0.355, 0.1, 0.4755, 0.1675, 0.0805, 0.185, 10
2, 0.645, 0.49, 0.215, 1.406, 0.4265, 0.2285, 0.51, 25
3, 0.27, 0.195, 0.06, 0.073, 0.0285, 0.0235, 0.03, 5
3, 0.185, 0.135, 0.04, 0.027, 0.0105, 0.0055, 0.009, 5
2, 0.53, 0.43, 0.15, 0.741, 0.325, 0.1855, 0.196, 9
1, 0.57, 0.435, 0.17, 0.873, 0.382, 0.183, 0.2705, 10
1, 0.725, 0.565, 0.215, 1.891, 0.6975, 0.4725, 0.58, 16
1, 0.425, 0.33, 0.13, 0.4405, 0.152, 0.0935, 0.155, 9
1, 0.475, 0.375, 0.12, 0.563, 0.2525, 0.1205, 0.185, 10
1, 0.675, 0.555, 0.2, 1.4385, 0.545, 0.2665, 0.465, 21
3, 0.56, 0.44, 0.17, 0.9445, 0.3545, 0.2175, 0.3, 12
2, 0.325, 0.26, 0.09, 0.1915, 0.085, 0.036, 0.062, 7
2, 0.485, 0.39, 0.1, 0.5565, 0.2215, 0.1155, 0.185, 9
3, 0.535, 0.4, 0.13, 0.657, 0.2835, 0.162, 0.175, 7
1, 0.505, 0.39, 0.12, 0.653, 0.3315, 0.1385, 0.167, 9
3, 0.235, 0.175, 0.04, 0.0705, 0.0335, 0.015, 0.02, 5
3, 0.52, 0.41, 0.145, 0.646, 0.2965, 0.1595, 0.165, 9
3, 0.435, 0.325, 0.12, 0.346, 0.159, 0.084, 0.095, 7
3, 0.49, 0.385, 0.12, 0.591, 0.271, 0.1125, 0.1775, 9
3, 0.52, 0.41, 0.14, 0.6625, 0.2775, 0.1555, 0.196, 11
2, 0.68, 0.56, 0.165, 1.639, 0.6055, 0.2805, 0.46, 15
3, 0.4, 0.265, 0.1, 0.2775, 0.1245, 0.0605, 0.08, 9
2, 0.525, 0.415, 0.14, 0.724, 0.3475, 0.173, 0.175, 8
3, 0.49, 0.38, 0.12, 0.529, 0.2165, 0.139, 0.155, 11
3, 0.435, 0.34, 0.11, 0.407, 0.1685, 0.073, 0.13, 10
2, 0.565, 0.45, 0.175, 1.0095, 0.447, 0.2375, 0.2645, 9
3, 0.3, 0.23, 0.085, 0.117, 0.05, 0.0175, 0.0415, 6
2, 0.525, 0.41, 0.135, 0.7905, 0.4065, 0.198, 0.177, 8
3, 0.415, 0.32, 0.11, 0.3735, 0.175, 0.0755, 0.109, 7
3, 0.425, 0.325, 0.11, 0.3335, 0.173, 0.045, 0.1, 7
3, 0.435, 0.335, 0.11, 0.411, 0.2025, 0.0945, 0.1, 7
1, 0.46, 0.36, 0.125, 0.547, 0.2165, 0.1105, 0.19, 8
2, 0.635, 0.495, 0.015, 1.1565, 0.5115, 0.308, 0.2885, 9
1, 0.66, 0.5, 0.165, 1.3195, 0.667, 0.269, 0.341, 9
1, 0.45, 0.335, 0.14, 0.4625, 0.164, 0.076, 0.15, 14
3, 0.5, 0.37, 0.12, 0.5445, 0.249, 0.1065, 0.152, 8
2, 0.625, 0.515, 0.155, 1.1635, 0.4875, 0.259, 0.355, 11
1, 0.635, 0.51, 0.185, 1.308, 0.544, 0.318, 0.377, 8
3, 0.42, 0.31, 0.095, 0.279, 0.1255, 0.051, 0.088, 6
3, 0.405, 0.3, 0.09, 0.2885, 0.138, 0.0635, 0.0765, 6
2, 0.635, 0.485, 0.165, 1.2945, 0.668, 0.2605, 0.2715, 9
2, 0.62, 0.465, 0.14, 1.011, 0.479, 0.2385, 0.255, 8
1, 0.655, 0.505, 0.165, 1.27, 0.6035, 0.262, 0.335, 10
3, 0.375, 0.26, 0.08, 0.2075, 0.09, 0.0415, 0.07, 6
2, 0.54, 0.42, 0.14, 0.805, 0.369, 0.1725, 0.21, 11
1, 0.675, 0.505, 0.16, 1.532, 0.74, 0.357, 0.3815, 11
2, 0.565, 0.455, 0.175, 1.013, 0.342, 0.207, 0.35, 19
2, 0.645, 0.51, 0.19, 1.363, 0.573, 0.362, 0.36, 10
1, 0.56, 0.44, 0.14, 0.971, 0.443, 0.2045, 0.265, 14
1, 0.585, 0.46, 0.165, 1.1135, 0.5825, 0.2345, 0.274, 10
3, 0.535, 0.42, 0.145, 0.6885, 0.273, 0.1515, 0.237, 9
1, 0.59, 0.475, 0.145, 1.053, 0.4415, 0.262, 0.325, 15
2, 0.54, 0.415, 0.175, 0.8975, 0.275, 0.241, 0.275, 14
2, 0.69, 0.545, 0.205, 1.933, 0.7855, 0.429, 0.498, 13
1, 0.38, 0.235, 0.1, 0.258, 0.1055, 0.054, 0.08, 7
3, 0.465, 0.345, 0.11, 0.393, 0.1825, 0.0735, 0.12, 8
1, 0.65, 0.515, 0.125, 1.1805, 0.5235, 0.283, 0.3275, 9
3, 0.465, 0.325, 0.14, 0.7615, 0.362, 0.1535, 0.209, 10
3, 0.445, 0.345, 0.12, 0.4035, 0.169, 0.0825, 0.13, 7
3, 0.375, 0.28, 0.08, 0.226, 0.105, 0.047, 0.065, 6
1, 0.315, 0.25, 0.09, 0.203, 0.0615, 0.037, 0.0795, 11
2, 0.555, 0.435, 0.165, 0.97, 0.336, 0.2315, 0.295, 17
2, 0.52, 0.4, 0.13, 0.6245, 0.215, 0.2065, 0.17, 15
1, 0.57, 0.45, 0.135, 1.02, 0.546, 0.204, 0.25, 9
1, 0.555, 0.43, 0.165, 0.7575, 0.2735, 0.1635, 0.275, 13
3, 0.51, 0.405, 0.135, 0.769, 0.3655, 0.1585, 0.18, 7
2, 0.63, 0.485, 0.19, 1.2435, 0.4635, 0.3055, 0.39, 21
3, 0.495, 0.4, 0.145, 0.578, 0.2545, 0.1305, 0.1645, 8
1, 0.595, 0.49, 0.185, 1.185, 0.482, 0.2015, 0.361, 10
2, 0.625, 0.445, 0.16, 1.09, 0.46, 0.2965, 0.304, 11
1, 0.645, 0.515, 0.175, 1.6115, 0.6745, 0.384, 0.385, 14
3, 0.51, 0.395, 0.155, 0.5395, 0.2465, 0.1085, 0.167, 8
2, 0.69, 0.55, 0.18, 1.659, 0.8715, 0.2655, 0.4395, 9
1, 0.455, 0.35, 0.105, 0.401, 0.1575, 0.083, 0.135, 9
2, 0.38, 0.3, 0.09, 0.3215, 0.1545, 0.075, 0.095, 9
2, 0.47, 0.365, 0.12, 0.543, 0.2295, 0.1495, 0.15, 9
3, 0.22, 0.165, 0.055, 0.0545, 0.0215, 0.012, 0.02, 5
3, 0.3, 0.23, 0.095, 0.1385, 0.056, 0.0365, 0.037, 6
2, 0.625, 0.48, 0.155, 1.2035, 0.5865, 0.239, 0.3185, 12
